type,canonical,alias,language,category,confidence,notes
brand,toque du chef,toque du chef,brand,beauty,0.87,open_facts:en.openfoodfacts.org.products.csv.gz; count=6
brand,tresemmé,tresemmé,brand,beauty,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,Trimar,Trimar,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Typologie,Typologie,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,typology,typology,brand,beauty,0.90,open_facts:en.openbeautyfacts.org.products.csv.gz; count=18
brand,U maison,U maison,brand,beauty,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,U tout petits,U tout petits,brand,beauty,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=10
brand,Ultra Doux,Ultra Doux,brand,beauty,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=124
brand,umaï,umaï,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Un ottled,Un ottled,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Una,Una,brand,beauty,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Unbottled,Unbottled,brand,beauty,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=10
brand,univert,univert,brand,beauty,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Urtekram,Urtekram,brand,beauty,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,urterkram,urterkram,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,USBF Campus de Maigremont,USBF Campus de Maigremont,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Ushuaia,Ushuaia,brand,beauty,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=130
brand,Utiage,Utiage,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,V. V LOVE,V. V LOVE,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,Vademecum bio,Vademecum bio,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Vademedcum,Vademedcum,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Vadum,Vadum,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Veet,Veet,brand,beauty,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=28
brand,Vegetocaryl,Vegetocaryl,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Venita,Venita,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Venus,Venus,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Vercage,Vercage,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Vichy Homme,Vichy Homme,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,VILLA VITTORIA,VILLA VITTORIA,brand,beauty,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,VIOLETTE FR,VIOLETTE FR,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Visibly Clear,Visibly Clear,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Vita Citral,Vita Citral,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Vitanove,Vitanove,brand,beauty,0.89,open_facts:en.openbeautyfacts.org.products.csv.gz; count=16
brand,Volume,Volume,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,végétalement,végétalement,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Waleda,Waleda,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Wella Pro Series,Wella Pro Series,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Welldone Cosmetics,Welldone Cosmetics,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,wellice cosmetics,wellice cosmetics,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,What matters,What matters,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,White Glo,White Glo,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,White Now,White Now,brand,beauty,0.90,open_facts:en.openbeautyfacts.org.products.csv.gz; count=20
brand,Whitening,Whitening,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Wild AG,Wild AG,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Wilkinson,Wilkinson,brand,beauty,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,Williams,Williams,brand,beauty,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=62
brand,Winco,Winco,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Winny,Winny,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,Wonder gro,Wonder gro,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Wouroud parfums,Wouroud parfums,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Wuta,Wuta,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,XHC,XHC,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,Ybera,Ybera,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Ylae,Ylae,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Yves Rocherw,Yves Rocherw,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,ZEEMAN,ZEEMAN,brand,beauty,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,Zef,Zef,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Zef Bretagne,Zef Bretagne,brand,beauty,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Zenzitude,Zenzitude,brand,beauty,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=42
brand,Zeyna,Zeyna,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Zeynna cosmétique,Zeynna cosmétique,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Zéro dechet,Zéro dechet,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Zéro défaut,Zéro défaut,brand,beauty,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,écu vert,écu vert,brand,beauty,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,10 18,10 18,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,100% Ultra Color,100% Ultra Color,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,123gélules,123gélules,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,180 ml,180 ml,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,1gwhejh,1gwhejh,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,1MD Nutrition,1MD Nutrition,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,1UP Nutrition,1UP Nutrition,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,2 vaches,2 vaches,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,21st Century Snack Foods,21st Century Snack Foods,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,24bottled,24bottled,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,3 chênes,3 chênes,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,3 chênes beauté,3 chênes beauté,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,3 en un,3 en un,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,3en1,3en1,brand,general,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=10
brand,3M,3M,brand,general,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=26
brand,45 days total color care,45 days total color care,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,5 Five,5 Five,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,5 kg,5 kg,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,500Cosmetics by Natural Logistics,500Cosmetics by Natural Logistics,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,56800 AUGAN,56800 AUGAN,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,5five,5five,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=6
brand,7th Heaven,7th Heaven,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,7thHeaven,7thHeaven,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,7UP,7UP,brand,general,0.87,open_facts:en.openfoodfacts.org.products.csv.gz; count=4
brand,A COTE,A COTE,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,A Derma,A Derma,brand,general,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=70
brand,A derma (pierre fabre),A derma (pierre fabre),brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,A diy brand,A diy brand,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,A FORCE,A FORCE,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,a xorkingday,a xorkingday,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,A.Vogel,A.Vogel,brand,general,0.87,open_facts:en.openfoodfacts.org.products.csv.gz; count=4
brand,aagaard,aagaard,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Abbott,Abbott,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,ABC,ABC,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,ABCosmétique,ABCosmétique,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Abus,Abus,brand,general,0.88,open_facts:en.openproductsfacts.org.products.csv.gz; count=8
brand,ac marca,ac marca,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,acapulco,acapulco,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,accentra,accentra,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Accents,Accents,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Accord Parfait,Accord Parfait,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,ace,ace,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,ACG KÄSI,ACG KÄSI,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Acleyor,Acleyor,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,ACM,ACM,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Acorelle,Acorelle,brand,general,0.90,open_facts:en.openbeautyfacts.org.products.csv.gz; count=20
brand,Acorelle Bébé,Acorelle Bébé,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,ACTEAM\'S,ACTEAM\'S,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Actifeu,Actifeu,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Actiforce,Actiforce,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Action,Action,brand,general,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=38
brand,Activade,Activade,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Active Fit,Active Fit,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Activia,Activia,brand,general,0.91,open_facts:en.openfoodfacts.org.products.csv.gz; count=30
brand,activilong,activilong,brand,general,0.89,open_facts:en.openbeautyfacts.org.products.csv.gz; count=14
brand,Activilong Paris,Activilong Paris,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Activision,Activision,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Acto,Acto,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,Actuel,Actuel,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,ACURE,ACURE,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Adalya Tobacco,Adalya Tobacco,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,adamas,adamas,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,ADATA,ADATA,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Adazu,Adazu,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,address book,address book,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Adeline Dieudonné,Adeline Dieudonné,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Adeo,Adeo,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Adeo Services,Adeo Services,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,ADEO Servives,ADEO Servives,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Aderma,Aderma,brand,general,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,adex service,adex service,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,ADG Diffusion,ADG Diffusion,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Adidas,Adidas,brand,general,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=52
brand,Adidas deep clean,Adidas deep clean,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Adin,Adin,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Adnams Brewery,Adnams Brewery,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Adnams Brewery Suffolk,Adnams Brewery Suffolk,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Adopt,Adopt,brand,general,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=12
brand,Advil,Advil,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,AdvoCare,AdvoCare,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Aera nature,Aera nature,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,Aeroxon,Aeroxon,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Aesop,Aesop,brand,general,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,AFE,AFE,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,African pride,African pride,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Afrodita cosmetics,Afrodita cosmetics,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,AfterShokz,AfterShokz,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,AGIO,AGIO,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Agnès b,Agnès b,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,agora,agora,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Agrado,Agrado,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,AGRO Food industrie,AGRO Food industrie,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Agrosourcing,Agrosourcing,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Agu baby,Agu baby,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Aguettant,Aguettant,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Ah! Table!,Ah! Table!,brand,general,0.91,open_facts:en.openproductsfacts.org.products.csv.gz; count=34
brand,Ahava,Ahava,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,Ahimsa,Ahimsa,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,ahmad tea,ahmad tea,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Aidapt,Aidapt,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Aigle,Aigle,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Air Val,Air Val,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Air Wick,Air Wick,brand,general,0.89,open_facts:en.openproductsfacts.org.products.csv.gz; count=14
brand,Airness,Airness,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,Airwaves,Airwaves,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Airwick,Airwick,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,AKANE,AKANE,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Akiléïne,Akiléïne,brand,general,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=10
brand,Al Khair,Al Khair,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alba,Alba,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,alba cosmetica,alba cosmetica,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Albal,Albal,brand,general,0.88,open_facts:en.openproductsfacts.org.products.csv.gz; count=12
brand,Albanese Confectionery,Albanese Confectionery,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Albert Menes,Albert Menes,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Albin Michel,Albin Michel,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,ALBONA,ALBONA,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Alcatel,Alcatel,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Alce nero,Alce nero,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Alcia Laboratoires,Alcia Laboratoires,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alcon,Alcon,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,ALDI Süd,ALDI Süd,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,ALE HOP,ALE HOP,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Alea,Alea,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alesto,Alesto,brand,general,0.88,open_facts:en.openfoodfacts.org.products.csv.gz; count=8
brand,Alexandre Dumas,Alexandre Dumas,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Alexia,Alexia,brand,general,0.87,open_facts:en.openfoodfacts.org.products.csv.gz; count=4
brand,alexis monod,alexis monod,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Alfa liquide,Alfa liquide,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,ALFAPAC,ALFAPAC,brand,general,0.89,open_facts:en.openproductsfacts.org.products.csv.gz; count=14
brand,Algam lighting,Algam lighting,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Algo Stéril,Algo Stéril,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Algoflash,Algoflash,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Algoflash Naturasol,Algoflash Naturasol,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Algotherm cosmétique marine,Algotherm cosmétique marine,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alibaba nnaturkosmetik,Alibaba nnaturkosmetik,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,ALICE Et BIO,ALICE Et BIO,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Alinea,Alinea,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,alio,alio,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Alison & Mae,Alison & Mae,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,alkynox,alkynox,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,All Seasons,All Seasons,brand,general,0.87,open_facts:en.openfoodfacts.org.products.csv.gz; count=4
brand,Allaire,Allaire,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Alliance SAS,Alliance SAS,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Alligram,Alligram,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Allo,Allo,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Allpurpose Cleaner,Allpurpose Cleaner,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Allégations San,Allégations San,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Almon,Almon,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alnatura,Alnatura,brand,general,0.87,open_facts:en.openfoodfacts.org.products.csv.gz; count=4
brand,Aloerrezil,Aloerrezil,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Aloveria,Aloveria,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alphanova kids,Alphanova kids,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alpi Fresh,Alpi Fresh,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=4
brand,Alpi Nature,Alpi Nature,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Alpiflor,Alpiflor,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,ALPINA,ALPINA,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,ALSACE LAIT,ALSACE LAIT,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Altapharma,Altapharma,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Altaya,Altaya,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Alterego Italy,Alterego Italy,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alteña's Nopales,Alteña's Nopales,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Altoids,Altoids,brand,general,0.88,open_facts:en.openfoodfacts.org.products.csv.gz; count=10
brand,Alvadiel,Alvadiel,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alvadiem,Alvadiem,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,Alvadiem dermo cosmétique apicole,Alvadiem dermo cosmétique apicole,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alvalle,Alvalle,brand,general,0.88,open_facts:en.openfoodfacts.org.products.csv.gz; count=12
brand,Alverde,Alverde,brand,general,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,Alviana naturkosmetik,Alviana naturkosmetik,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alvin Michel,Alvin Michel,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,alvinia,alvinia,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alvira,Alvira,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,alvita,alvita,brand,general,0.87,open_facts:en.openbeautyfacts.org.products.csv.gz; count=6
brand,Alvär baby,Alvär baby,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,always,always,brand,general,0.91,open_facts:en.openbeautyfacts.org.products.csv.gz; count=64
brand,Always P&G,Always P&G,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Always Platinium,Always Platinium,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Alès groupe,Alès groupe,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Amand Terroir,Amand Terroir,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Amazon basics,Amazon basics,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Amber House,Amber House,brand,general,0.86,open_facts:en.openbeautyfacts.org.products.csv.gz; count=2
brand,Amber Label,Amber Label,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Ambre Solaire,Ambre Solaire,brand,general,0.90,open_facts:en.openbeautyfacts.org.products.csv.gz; count=18
brand,Ameay,Ameay,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,American Blend,American Blend,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,American Crew,American Crew,brand,general,0.88,open_facts:en.openbeautyfacts.org.products.csv.gz; count=8
brand,American Garden,American Garden,brand,general,0.87,open_facts:en.openfoodfacts.org.products.csv.gz; count=4
brand,American Spirit,American Spirit,brand,general,0.87,open_facts:en.openproductsfacts.org.products.csv.gz; count=4
brand,American spirit yellow,American spirit yellow,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
brand,Americana,Americana,brand,general,0.86,open_facts:en.openfoodfacts.org.products.csv.gz; count=2
brand,Amigo,Amigo,brand,general,0.86,open_facts:en.openproductsfacts.org.products.csv.gz; count=2
